Date,Day,Time_A,BS_A,Lat_A,Lng_A,Time_B,BS_B,Lat_B,Lng_B,Duration(h),Route
1/12/2018,Saturday,9:43:10 AM,1000,1.66246,103.59877,9:46:10 AM,1001,1.6613,103.60363,0.05,1
1/12/2018,Saturday,9:46:10 AM,1001,1.6613,103.60363,9:50:11 AM,1003,1.65196,103.61057,0.06694444444444445,1
1/12/2018,Saturday,9:50:11 AM,1003,1.65196,103.61057,9:52:12 AM,1004,1.64961,103.61234,0.03361111111111111,1
1/12/2018,Saturday,9:52:12 AM,1004,1.64961,103.61234,9:56:13 AM,1006,1.63998,103.62432,0.06694444444444445,1
1/12/2018,Saturday,9:56:13 AM,1006,1.63998,103.62432,9:58:13 AM,1007,1.63553,103.63013,0.03333333333333333,1
1/12/2018,Saturday,9:58:13 AM,1007,1.63553,103.63013,10:10:02 AM,1012,1.60172,103.64516,0.19694444444444445,1
1/12/2018,Saturday,10:10:02 AM,1012,1.60172,103.64516,10:13:03 AM,1018,1.54469,103.65764,0.050277777777777775,1
1/12/2018,Saturday,10:13:03 AM,1018,1.54469,103.65764,10:15:03 AM,1019,1.53954,103.66081,0.03333333333333333,1
1/12/2018,Saturday,10:15:03 AM,1019,1.53954,103.66081,10:17:04 AM,1021,1.5284,103.67051,0.03361111111111111,1
1/12/2018,Saturday,10:17:04 AM,1021,1.5284,103.67051,10:19:04 AM,1022,1.52329,103.67911,0.03333333333333333,1
1/12/2018,Saturday,10:19:04 AM,1022,1.52329,103.67911,10:22:05 AM,1025,1.50875,103.68927,0.050277777777777775,1
1/12/2018,Saturday,10:22:05 AM,1025,1.50875,103.68927,10:25:06 AM,1028,1.49729,103.70112,0.050277777777777775,1
1/12/2018,Saturday,10:25:06 AM,1028,1.49729,103.70112,10:30:07 AM,1030,1.4754,103.72467,0.08361111111111111,1
1/12/2018,Saturday,10:30:07 AM,1030,1.4754,103.72467,10:35:08 AM,1035,1.45536,103.76162,0.08361111111111111,1
1/12/2018,Saturday,10:35:08 AM,1035,1.45536,103.76162,11:07:16 AM,1036,1.46434,103.7641,0.06694444444444445,1
1/12/2018,Saturday,11:07:16 AM,1037,1.46434,103.7641,11:20:19 AM,1045,1.49773,103.69997,0.2175,2
1/12/2018,Saturday,11:20:19 AM,1045,1.49773,103.69997,11:23:20 AM,1046,1.50798,103.68946,0.050277777777777775,2
1/12/2018,Saturday,11:23:20 AM,1046,1.50798,103.68946,11:27:21 AM,1049,1.52805,103.67071,0.06694444444444445,2
1/12/2018,Saturday,11:27:21 AM,1049,1.52805,103.67071,11:28:21 AM,1050,1.53595,103.66402,0.016666666666666666,2
1/12/2018,Saturday,11:28:21 AM,1050,1.53595,103.66402,11:30:22 AM,1052,1.53976,103.66047,0.03361111111111111,2
1/12/2018,Saturday,11:30:22 AM,1052,1.53976,103.66047,11:41:25 AM,1057,1.60179,103.6451,0.18416666666666667,2
1/12/2018,Saturday,11:41:25 AM,1057,1.60179,103.6451,11:42:25 AM,1059,1.61283,103.64722,0.016666666666666666,2
1/12/2018,Saturday,11:42:25 AM,1059,1.61283,103.64722,12:48:11 PM,1071,1.66246,103.59877,0.3597222222222222,2
1/12/2018,Saturday,12:48:11 PM,1000,1.66246,103.59877,12:50:12 PM,1001,1.66176,103.60205,0.03361111111111111,1
1/12/2018,Saturday,12:50:12 PM,1001,1.66176,103.60205,12:53:12 PM,1002,1.65305,103.61006,0.05,1
1/12/2018,Saturday,12:53:12 PM,1002,1.65305,103.61006,12:54:13 PM,1003,1.65093,103.61135,0.016944444444444446,1
1/12/2018,Saturday,12:54:13 PM,1003,1.65093,103.61135,12:55:13 PM,1004,1.64837,103.61323,0.016666666666666666,1
1/12/2018,Saturday,12:55:13 PM,1004,1.64837,103.61323,12:56:13 PM,1005,1.64534,103.61631,0.016666666666666666,1
1/12/2018,Saturday,12:56:13 PM,1005,1.64534,103.61631,12:58:14 PM,1006,1.63933,103.62515,0.03361111111111111,1
1/12/2018,Saturday,12:58:14 PM,1006,1.63933,103.62515,1:00:00 PM,1007,1.63511,103.63069,0.029444444444444443,1
1/12/2018,Saturday,1:00:00 PM,1007,1.63511,103.63069,1:02:00 PM,1009,1.62797,103.63869,0.03333333333333333,1
1/12/2018,Saturday,1:02:00 PM,1009,1.62797,103.63869,1:12:03 PM,1012,1.60172,103.64516,0.1675,1
1/12/2018,Saturday,1:12:03 PM,1012,1.60172,103.64516,1:14:03 PM,1018,1.54514,103.65748,0.03333333333333333,1
1/12/2018,Saturday,1:14:03 PM,1018,1.54514,103.65748,1:16:04 PM,1019,1.54068,103.65978,0.03361111111111111,1
1/12/2018,Saturday,1:16:04 PM,1019,1.54068,103.65978,1:21:05 PM,1023,1.51888,103.68223,0.08361111111111111,1
1/12/2018,Saturday,1:21:05 PM,1023,1.51888,103.68223,1:22:05 PM,1026,1.50093,103.69567,0.016666666666666666,1
1/12/2018,Saturday,1:22:05 PM,1026,1.50093,103.69567,1:23:05 PM,1027,1.49817,103.69963,0.016666666666666666,1
1/12/2018,Saturday,1:23:05 PM,1027,1.49817,103.69963,2:10:02 PM,1036,1.46264,103.76566,0.31805555555555554,1
1/12/2018,Saturday,2:10:02 PM,1037,1.46264,103.76566,2:17:04 PM,1042,1.47537,103.72454,0.11722222222222223,2
1/12/2018,Saturday,2:17:04 PM,1042,1.47537,103.72454,2:20:04 PM,1043,1.48928,103.71211,0.05,2
1/12/2018,Saturday,2:20:04 PM,1043,1.48928,103.71211,2:22:05 PM,1045,1.49608,103.70214,0.03361111111111111,2
1/12/2018,Saturday,2:22:05 PM,1045,1.49608,103.70214,2:27:06 PM,1046,1.50847,103.68906,0.08361111111111111,2
1/12/2018,Saturday,2:27:06 PM,1046,1.50847,103.68906,2:32:07 PM,1051,1.53757,103.66255,0.08361111111111111,2
1/12/2018,Saturday,2:32:07 PM,1051,1.53757,103.66255,2:35:08 PM,1052,1.53976,103.66047,0.050277777777777775,2
1/12/2018,Saturday,2:35:08 PM,1052,1.53976,103.66047,2:37:09 PM,1053,1.5448,103.65738,0.03361111111111111,2
1/12/2018,Saturday,2:37:09 PM,1053,1.5448,103.65738,2:40:09 PM,1057,1.60179,103.6451,0.05,2
1/12/2018,Saturday,2:40:09 PM,1057,1.60179,103.6451,3:09:02 PM,1071,1.66246,103.59877,0.48138888888888887,2
1/12/2018,Saturday,3:48:11 PM,1001,1.66176,103.60205,3:50:12 PM,1002,1.65305,103.61006,0.03361111111111111,1
1/12/2018,Saturday,3:50:12 PM,1002,1.65305,103.61006,3:51:12 PM,1003,1.64982,103.61218,0.016666666666666666,1
1/12/2018,Saturday,3:51:12 PM,1003,1.64982,103.61218,3:52:12 PM,1005,1.64534,103.61631,0.016666666666666666,1
1/12/2018,Saturday,3:52:12 PM,1005,1.64534,103.61631,3:54:13 PM,1006,1.63998,103.62432,0.03361111111111111,1
1/12/2018,Saturday,3:54:13 PM,1006,1.63998,103.62432,4:11:02 PM,1012,1.60172,103.64516,0.2802777777777778,1
1/12/2018,Saturday,4:11:02 PM,1012,1.60172,103.64516,5:07:01 PM,1036,1.46291,103.76502,0.9330555555555555,1
1/12/2018,Saturday,5:08:01 PM,1037,1.4628,103.76509,5:40:09 PM,1040,1.45941,103.73819,0.5355555555555556,2
1/12/2018,Saturday,5:40:09 PM,1040,1.45941,103.73819,5:44:10 PM,1053,1.54321,103.65805,0.06694444444444445,2
1/12/2018,Saturday,5:44:10 PM,1053,1.54321,103.65805,6:18:04 PM,1057,1.60032,103.64469,0.565,2
1/12/2018,Saturday,6:18:04 PM,1057,1.60032,103.64469,6:21:05 PM,1059,1.61283,103.64722,0.050277777777777775,2
1/12/2018,Saturday,6:21:05 PM,1059,1.61283,103.64722,6:24:06 PM,1061,1.62911,103.63739,0.050277777777777775,2
1/12/2018,Saturday,6:24:06 PM,1061,1.62911,103.63739,6:25:06 PM,1062,1.63185,103.6344,0.016666666666666666,2
1/12/2018,Saturday,6:25:06 PM,1062,1.63185,103.6344,6:26:06 PM,1063,1.63311,103.63295,0.016666666666666666,2
1/12/2018,Saturday,6:26:06 PM,1063,1.63311,103.63295,6:29:07 PM,1064,1.6356,103.62987,0.050277777777777775,2
1/12/2018,Saturday,6:29:07 PM,1064,1.6356,103.62987,6:32:07 PM,1065,1.64042,103.62361,0.05,2
1/12/2018,Saturday,6:32:07 PM,1065,1.64042,103.62361,6:33:08 PM,1067,1.6483,103.61312,0.016944444444444446,2
1/12/2018,Saturday,6:33:08 PM,1067,1.6483,103.61312,6:36:08 PM,1068,1.65071,103.61132,0.05,2
1/12/2018,Saturday,6:36:08 PM,1068,1.65071,103.61132,6:37:09 PM,1069,1.65415,103.60958,0.016944444444444446,2
1/12/2018,Saturday,6:37:09 PM,1069,1.65415,103.60958,6:48:11 PM,1071,1.66272,103.59971,0.10027777777777777,2
1/12/2018,Saturday,6:48:11 PM,1000,1.66272,103.59971,7:00:01 PM,1003,1.65093,103.61135,0.19722222222222222,1
1/12/2018,Saturday,7:00:01 PM,1003,1.65093,103.61135,7:01:01 PM,1004,1.64837,103.61323,0.016666666666666666,1
1/12/2018,Saturday,7:01:01 PM,1004,1.64837,103.61323,7:21:06 PM,1018,1.54469,103.65764,0.3347222222222222,1
1/12/2018,Saturday,7:21:06 PM,1018,1.54469,103.65764,7:23:05 PM,1019,1.54127,103.65929,0.03305555555555555,1
1/12/2018,Saturday,7:23:05 PM,1019,1.54127,103.65929,7:29:08 PM,1021,1.5284,103.67051,0.10083333333333333,1
1/12/2018,Saturday,7:29:08 PM,1021,1.5284,103.67051,7:30:08 PM,1023,1.52061,103.681,0.016666666666666666,1
1/12/2018,Saturday,7:30:08 PM,1023,1.52061,103.681,7:39:09 PM,1027,1.49894,103.6985,0.1502777777777778,1
1/12/2018,Saturday,7:39:09 PM,1027,1.49894,103.6985,7:40:11 PM,1028,1.497,103.70157,0.017222222222222222,1
1/12/2018,Saturday,7:40:11 PM,1028,1.497,103.70157,7:47:11 PM,1031,1.46267,103.73198,0.11666666666666667,1
1/12/2018,Saturday,7:47:11 PM,1031,1.46267,103.73198,7:50:13 PM,1035,1.45579,103.76312,0.050555555555555555,1
1/12/2018,Saturday,7:50:13 PM,1035,1.45579,103.76312,8:13:03 PM,1036,1.46368,103.76511,0.08388888888888889,1
1/12/2018,Saturday,8:13:03 PM,1037,1.46368,103.76511,8:21:05 PM,1042,1.47246,103.72525,0.1338888888888889,2
1/12/2018,Saturday,8:21:05 PM,1042,1.47246,103.72525,8:24:05 PM,1043,1.48867,103.71298,0.05,2
1/12/2018,Saturday,8:24:05 PM,1043,1.48867,103.71298,8:26:06 PM,1045,1.49608,103.70214,0.03361111111111111,2
1/12/2018,Saturday,8:26:06 PM,1045,1.49608,103.70214,8:31:07 PM,1046,1.50798,103.68946,0.08361111111111111,2
1/12/2018,Saturday,8:31:07 PM,1046,1.50798,103.68946,8:35:08 PM,1048,1.52346,103.67885,0.06694444444444445,2
1/12/2018,Saturday,8:35:08 PM,1048,1.52346,103.67885,8:38:09 PM,1050,1.53419,103.66544,0.050277777777777775,2
1/12/2018,Saturday,8:38:09 PM,1050,1.53419,103.66544,8:39:09 PM,1052,1.53901,103.66115,0.016666666666666666,2
1/12/2018,Saturday,8:39:09 PM,1052,1.53901,103.66115,8:40:09 PM,1053,1.54364,103.65788,0.016666666666666666,2
1/12/2018,Saturday,8:40:09 PM,1053,1.54364,103.65788,8:48:11 PM,1057,1.602,103.64519,0.1338888888888889,2
1/12/2018,Saturday,8:48:11 PM,1057,1.602,103.64519,8:51:12 PM,1059,1.61401,103.64715,0.050277777777777775,2
1/12/2018,Saturday,8:51:12 PM,1059,1.61401,103.64715,8:53:13 PM,1061,1.62884,103.6377,0.03361111111111111,2
1/12/2018,Saturday,8:53:13 PM,1061,1.62884,103.6377,8:54:13 PM,1062,1.63185,103.6344,0.016666666666666666,2
1/12/2018,Saturday,8:54:13 PM,1062,1.63185,103.6344,9:07:01 PM,1071,1.66246,103.59877,0.21333333333333335,2
2/12/2018,Sunday,9:42:03 AM,1000,1.66254,103.60006,9:44:03 AM,1001,1.66155,103.60257,0.03333333333333333,1
2/12/2018,Sunday,9:44:03 AM,1001,1.66155,103.60257,9:47:04 AM,1002,1.65518,103.60936,0.050277777777777775,1
2/12/2018,Sunday,9:47:04 AM,1002,1.65518,103.60936,9:48:04 AM,1003,1.64982,103.61218,0.016666666666666666,1
2/12/2018,Sunday,9:48:04 AM,1003,1.64982,103.61218,9:53:04 AM,1006,1.63933,103.62515,0.08333333333333333,1
2/12/2018,Sunday,9:53:04 AM,1006,1.63933,103.62515,9:55:04 AM,1007,1.63511,103.63069,0.03333333333333333,1
2/12/2018,Sunday,9:55:04 AM,1007,1.63511,103.63069,9:58:05 AM,1009,1.62918,103.63746,0.050277777777777775,1
2/12/2018,Sunday,9:58:05 AM,1009,1.62918,103.63746,10:11:00 AM,1012,1.60172,103.64516,0.2152777777777778,1
2/12/2018,Sunday,10:11:00 AM,1012,1.60172,103.64516,10:18:01 AM,1021,1.52814,103.67076,0.11694444444444445,1
2/12/2018,Sunday,10:18:01 AM,1021,1.52814,103.67076,10:19:01 AM,1023,1.51888,103.68223,0.016666666666666666,1
2/12/2018,Sunday,10:19:01 AM,1023,1.51888,103.68223,10:23:02 AM,1025,1.50875,103.68927,0.06694444444444445,1
2/12/2018,Sunday,10:23:02 AM,1025,1.50875,103.68927,10:27:02 AM,1028,1.49616,103.7028,0.06666666666666667,1
2/12/2018,Sunday,10:27:02 AM,1028,1.49616,103.7028,10:29:02 AM,1029,1.48895,103.71283,0.03333333333333333,1
2/12/2018,Sunday,10:29:02 AM,1029,1.48895,103.71283,10:56:04 AM,1036,1.46264,103.76566,0.38416666666666666,1
2/12/2018,Sunday,10:56:04 AM,1037,1.46264,103.76566,11:04:00 AM,1042,1.47246,103.72525,0.1322222222222222,2
2/12/2018,Sunday,11:04:00 AM,1042,1.47246,103.72525,11:07:00 AM,1043,1.48839,103.71338,0.05,2
2/12/2018,Sunday,11:07:00 AM,1043,1.48839,103.71338,11:13:01 AM,1046,1.50798,103.68946,0.10027777777777777,2
2/12/2018,Sunday,11:13:01 AM,1046,1.50798,103.68946,11:16:01 AM,1048,1.5224,103.67959,0.05,2
2/12/2018,Sunday,11:16:01 AM,1048,1.5224,103.67959,11:19:01 AM,1050,1.53502,103.66479,0.05,2
2/12/2018,Sunday,11:19:01 AM,1050,1.53502,103.66479,11:21:01 AM,1052,1.53976,103.66047,0.03333333333333333,2
2/12/2018,Sunday,11:21:01 AM,1052,1.53976,103.66047,11:31:02 AM,1057,1.59977,103.64476,0.16694444444444445,2
2/12/2018,Sunday,11:31:02 AM,1057,1.59977,103.64476,11:33:02 AM,1059,1.61283,103.64722,0.03333333333333333,2
2/12/2018,Sunday,11:33:02 AM,1059,1.61283,103.64722,11:51:04 AM,1071,1.66246,103.59877,0.3005555555555556,2
2/12/2018,Sunday,12:43:03 PM,1000,1.66272,103.59971,12:45:03 PM,1001,1.6613,103.60363,0.03333333333333333,1
2/12/2018,Sunday,12:45:03 PM,1001,1.6613,103.60363,12:50:04 PM,1002,1.65268,103.6102,0.08361111111111111,1
2/12/2018,Sunday,12:50:04 PM,1002,1.65268,103.6102,12:51:04 PM,1003,1.65093,103.61135,0.016666666666666666,1
2/12/2018,Sunday,12:51:04 PM,1003,1.65093,103.61135,1:01:00 PM,1006,1.63998,103.62432,0.16555555555555557,1
2/12/2018,Sunday,1:01:00 PM,1006,1.63998,103.62432,1:12:01 PM,1012,1.60172,103.64516,0.1836111111111111,1
2/12/2018,Sunday,1:12:01 PM,1012,1.60172,103.64516,1:21:01 PM,1021,1.5284,103.67051,0.15,1
2/12/2018,Sunday,1:21:01 PM,1021,1.5284,103.67051,1:30:02 PM,1025,1.50875,103.68927,0.1502777777777778,1
2/12/2018,Sunday,1:30:02 PM,1025,1.50875,103.68927,1:32:02 PM,1027,1.49967,103.69743,0.03333333333333333,1
2/12/2018,Sunday,1:32:02 PM,1027,1.49967,103.69743,1:33:02 PM,1028,1.497,103.70157,0.016666666666666666,1
2/12/2018,Sunday,1:33:02 PM,1028,1.497,103.70157,1:40:03 PM,1033,1.45738,103.74684,0.11694444444444445,1
2/12/2018,Sunday,1:40:03 PM,1033,1.45738,103.74684,1:43:03 PM,1035,1.45579,103.76312,0.05,1
2/12/2018,Sunday,1:43:03 PM,1035,1.45579,103.76312,2:07:00 PM,1036,1.46434,103.7641,0.10027777777777777,1
2/12/2018,Sunday,2:07:00 PM,1037,1.46434,103.7641,2:11:00 PM,1038,1.45458,103.75971,0.06666666666666667,2
2/12/2018,Sunday,2:11:00 PM,1038,1.45458,103.75971,2:17:01 PM,1042,1.47246,103.72525,0.10027777777777777,2
2/12/2018,Sunday,2:17:01 PM,1042,1.47246,103.72525,2:28:02 PM,1046,1.50798,103.68946,0.1836111111111111,2
2/12/2018,Sunday,2:28:02 PM,1046,1.50798,103.68946,2:31:02 PM,1048,1.5224,103.67959,0.05,2
2/12/2018,Sunday,2:31:02 PM,1048,1.5224,103.67959,2:33:02 PM,1051,1.53757,103.66255,0.03333333333333333,2
2/12/2018,Sunday,2:33:02 PM,1051,1.53757,103.66255,2:37:03 PM,1053,1.5448,103.65738,0.06694444444444445,2
2/12/2018,Sunday,2:37:03 PM,1053,1.5448,103.65738,2:40:03 PM,1057,1.60179,103.6451,0.05,2
2/12/2018,Sunday,2:40:03 PM,1057,1.60179,103.6451,3:08:00 PM,1071,1.66246,103.59877,0.4658333333333333,2
2/12/2018,Sunday,3:58:05 PM,1000,1.66254,103.60006,4:02:00 PM,1001,1.6613,103.60363,0.06527777777777778,1
2/12/2018,Sunday,4:02:00 PM,1001,1.6613,103.60363,4:05:00 PM,1002,1.65518,103.60936,0.05,1
2/12/2018,Sunday,4:05:00 PM,1002,1.65518,103.60936,4:06:00 PM,1003,1.65093,103.61135,0.016666666666666666,1
2/12/2018,Sunday,4:06:00 PM,1003,1.65093,103.61135,4:07:00 PM,1004,1.64837,103.61323,0.016666666666666666,1
2/12/2018,Sunday,4:07:00 PM,1004,1.64837,103.61323,4:08:00 PM,1005,1.64478,103.61739,0.016666666666666666,1
2/12/2018,Sunday,4:08:00 PM,1005,1.64478,103.61739,4:10:00 PM,1006,1.63998,103.62432,0.03333333333333333,1
2/12/2018,Sunday,4:10:00 PM,1006,1.63998,103.62432,4:12:01 PM,1007,1.63553,103.63013,0.03361111111111111,1
2/12/2018,Sunday,4:12:01 PM,1007,1.63553,103.63013,4:14:01 PM,1008,1.63311,103.63311,0.03333333333333333,1
2/12/2018,Sunday,4:14:01 PM,1008,1.63311,103.63311,4:18:01 PM,1011,1.61245,103.64737,0.06666666666666667,1
2/12/2018,Sunday,4:18:01 PM,1011,1.61245,103.64737,4:20:01 PM,1012,1.60001,103.64481,0.03333333333333333,1
2/12/2018,Sunday,4:20:01 PM,1012,1.60001,103.64481,4:21:01 PM,1013,1.59752,103.64553,0.016666666666666666,1
2/12/2018,Sunday,4:21:01 PM,1013,1.59752,103.64553,4:26:02 PM,1018,1.54469,103.65764,0.08361111111111111,1
2/12/2018,Sunday,4:26:02 PM,1018,1.54469,103.65764,4:31:02 PM,1020,1.53546,103.66481,0.08333333333333333,1
2/12/2018,Sunday,4:31:02 PM,1020,1.53546,103.66481,4:36:03 PM,1021,1.5284,103.67051,0.08361111111111111,1
2/12/2018,Sunday,4:36:03 PM,1021,1.5284,103.67051,4:40:03 PM,1022,1.52227,103.67983,0.06666666666666667,1
2/12/2018,Sunday,4:40:03 PM,1022,1.52227,103.67983,4:44:03 PM,1025,1.50875,103.68927,0.06666666666666667,1
2/12/2018,Sunday,4:44:03 PM,1025,1.50875,103.68927,4:47:04 PM,1027,1.49817,103.69963,0.050277777777777775,1
2/12/2018,Sunday,4:47:04 PM,1027,1.49817,103.69963,4:48:04 PM,1028,1.49616,103.7028,0.016666666666666666,1
2/12/2018,Sunday,4:48:04 PM,1028,1.49616,103.7028,4:51:04 PM,1029,1.4895,103.71217,0.05,1
2/12/2018,Sunday,4:51:04 PM,1029,1.4895,103.71217,5:56:04 PM,1036,1.4644,103.76469,0.9166666666666666,1
2/12/2018,Sunday,5:56:04 PM,1037,1.4644,103.76469,5:58:05 PM,1043,1.48919,103.71224,0.03361111111111111,2
2/12/2018,Sunday,5:58:05 PM,1043,1.48919,103.71224,6:01:00 PM,1045,1.49773,103.69997,0.04861111111111111,2
2/12/2018,Sunday,6:01:00 PM,1045,1.49773,103.69997,6:05:59 PM,1046,1.50847,103.68906,0.08305555555555555,2
2/12/2018,Sunday,6:05:59 PM,1046,1.50847,103.68906,6:13:01 PM,1053,1.5448,103.65738,0.11722222222222223,2
2/12/2018,Sunday,6:13:01 PM,1053,1.5448,103.65738,6:21:00 PM,1057,1.59991,103.64472,0.13305555555555557,2
2/12/2018,Sunday,6:21:00 PM,1057,1.59991,103.64472,6:23:02 PM,1059,1.61283,103.64722,0.03388888888888889,2
2/12/2018,Sunday,6:23:02 PM,1059,1.61283,103.64722,6:40:02 PM,1071,1.66246,103.59877,0.2833333333333333,2
2/12/2018,Sunday,6:58:05 PM,1000,1.66246,103.59877,7:04:00 PM,1001,1.66113,103.60413,0.09861111111111111,1
2/12/2018,Sunday,7:04:00 PM,1001,1.66113,103.60413,7:08:00 PM,1002,1.65268,103.6102,0.06666666666666667,1
2/12/2018,Sunday,7:08:00 PM,1002,1.65268,103.6102,7:09:00 PM,1003,1.65093,103.61135,0.016666666666666666,1
2/12/2018,Sunday,7:09:00 PM,1003,1.65093,103.61135,7:10:00 PM,1004,1.64837,103.61323,0.016666666666666666,1
2/12/2018,Sunday,7:10:00 PM,1004,1.64837,103.61323,7:13:01 PM,1006,1.64063,103.62349,0.050277777777777775,1
2/12/2018,Sunday,7:13:01 PM,1006,1.64063,103.62349,7:14:01 PM,1007,1.63528,103.63046,0.016666666666666666,1
2/12/2018,Sunday,7:14:01 PM,1007,1.63528,103.63046,7:25:02 PM,1012,1.60172,103.64516,0.1836111111111111,1
2/12/2018,Sunday,7:25:02 PM,1012,1.60172,103.64516,7:27:02 PM,1018,1.54568,103.65734,0.03333333333333333,1
2/12/2018,Sunday,7:27:02 PM,1018,1.54568,103.65734,8:20:01 PM,1036,1.46486,103.7644,0.5661111111111111,1
2/12/2018,Sunday,8:20:01 PM,1037,1.46486,103.7644,8:26:02 PM,1041,1.46208,103.73239,0.10027777777777777,2
2/12/2018,Sunday,8:26:02 PM,1041,1.46208,103.73239,8:29:02 PM,1053,1.54321,103.65805,0.05,2
2/12/2018,Sunday,8:29:02 PM,1053,1.54321,103.65805,9:11:00 PM,1071,1.66246,103.59877,0.6994444444444444,2
3/12/2018,Monday,7:25:11 AM,1000,1.66246,103.59877,7:27:12 AM,1001,1.66113,103.60413,0.03361111111111111,1
3/12/2018,Monday,7:27:12 AM,1001,1.66113,103.60413,7:30:12 AM,1002,1.65268,103.6102,0.05,1
3/12/2018,Monday,7:30:12 AM,1002,1.65268,103.6102,7:31:12 AM,1003,1.65093,103.61135,0.016666666666666666,1
3/12/2018,Monday,7:31:12 AM,1003,1.65093,103.61135,7:32:12 AM,1004,1.64837,103.61323,0.016666666666666666,1
3/12/2018,Monday,7:32:12 AM,1004,1.64837,103.61323,7:33:12 AM,1005,1.64534,103.61631,0.016666666666666666,1
3/12/2018,Monday,7:33:12 AM,1005,1.64534,103.61631,7:35:12 AM,1006,1.63933,103.62515,0.03333333333333333,1
3/12/2018,Monday,7:35:12 AM,1006,1.63933,103.62515,7:37:12 AM,1007,1.63511,103.63069,0.03333333333333333,1
3/12/2018,Monday,7:37:12 AM,1007,1.63511,103.63069,7:49:14 AM,1012,1.60172,103.64516,0.20055555555555554,1
3/12/2018,Monday,7:49:14 AM,1012,1.60172,103.64516,8:25:02 AM,1036,1.46291,103.76502,0.5966666666666667,1
3/12/2018,Monday,8:43:03 AM,1037,1.4628,103.76509,8:52:04 AM,1041,1.46208,103.73239,0.1502777777777778,2
3/12/2018,Monday,8:52:04 AM,1041,1.46208,103.73239,8:54:04 AM,1042,1.47297,103.72512,0.03333333333333333,2
3/12/2018,Monday,8:54:04 AM,1042,1.47297,103.72512,8:58:05 AM,1046,1.50798,103.68946,0.06694444444444445,2
3/12/2018,Monday,8:58:05 AM,1046,1.50798,103.68946,9:03:00 AM,1050,1.53595,103.66402,0.08194444444444444,2
3/12/2018,Monday,9:03:00 AM,1050,1.53595,103.66402,9:04:00 AM,1052,1.53976,103.66047,0.016666666666666666,2
3/12/2018,Monday,9:04:00 AM,1052,1.53976,103.66047,9:14:01 AM,1057,1.60032,103.64469,0.16694444444444445,2
3/12/2018,Monday,9:14:01 AM,1057,1.60032,103.64469,9:16:01 AM,1059,1.6125,103.64725,0.03333333333333333,2
3/12/2018,Monday,9:16:01 AM,1059,1.6125,103.64725,9:33:02 AM,1071,1.66246,103.59877,0.2836111111111111,2
3/12/2018,Monday,10:01:00 AM,1000,1.66245,103.59909,10:04:00 AM,1001,1.66176,103.60205,0.05,1
3/12/2018,Monday,10:04:00 AM,1001,1.66176,103.60205,10:07:00 AM,1002,1.65305,103.61006,0.05,1
3/12/2018,Monday,10:07:00 AM,1002,1.65305,103.61006,10:08:00 AM,1003,1.65093,103.61135,0.016666666666666666,1
3/12/2018,Monday,10:08:00 AM,1003,1.65093,103.61135,10:12:01 AM,1006,1.63998,103.62432,0.06694444444444445,1
3/12/2018,Monday,10:12:01 AM,1006,1.63998,103.62432,10:19:01 AM,1012,1.60001,103.64481,0.11666666666666667,1
3/12/2018,Monday,10:19:01 AM,1012,1.60001,103.64481,10:21:01 AM,1014,1.59167,103.64761,0.03333333333333333,1
3/12/2018,Monday,10:21:01 AM,1014,1.59167,103.64761,10:26:02 AM,1018,1.54568,103.65734,0.08361111111111111,1
3/12/2018,Monday,10:26:02 AM,1018,1.54568,103.65734,10:32:02 AM,1021,1.5284,103.67051,0.1,1
3/12/2018,Monday,10:32:02 AM,1021,1.5284,103.67051,10:36:03 AM,1025,1.50875,103.68927,0.06694444444444445,1
3/12/2018,Monday,10:36:03 AM,1025,1.50875,103.68927,10:39:03 AM,1028,1.49752,103.70058,0.05,1
3/12/2018,Monday,10:39:03 AM,1028,1.49752,103.70058,10:41:03 AM,1031,1.46422,103.73049,0.03333333333333333,1
3/12/2018,Monday,10:41:03 AM,1031,1.46422,103.73049,10:50:04 AM,1035,1.45536,103.76162,0.1502777777777778,1
3/12/2018,Monday,10:50:04 AM,1035,1.45536,103.76162,11:04:00 AM,1036,1.46291,103.76502,0.23222222222222222,1
3/12/2018,Monday,11:16:01 AM,1037,1.46368,103.76511,11:32:02 AM,1043,1.48928,103.71211,0.26694444444444443,2
3/12/2018,Monday,11:32:02 AM,1043,1.48928,103.71211,11:38:03 AM,1046,1.50798,103.68946,0.10027777777777777,2
3/12/2018,Monday,11:38:03 AM,1046,1.50798,103.68946,11:41:03 AM,1048,1.52346,103.67885,0.05,2
3/12/2018,Monday,11:41:03 AM,1048,1.52346,103.67885,11:45:03 AM,1053,1.54336,103.65799,0.06666666666666667,2
3/12/2018,Monday,11:45:03 AM,1053,1.54336,103.65799,11:56:04 AM,1057,1.60179,103.6451,0.1836111111111111,2
3/12/2018,Monday,11:56:04 AM,1057,1.60179,103.6451,11:57:05 AM,1059,1.6125,103.64725,0.016944444444444446,2
3/12/2018,Monday,11:57:05 AM,1059,1.6125,103.64725,12:01:00 PM,1062,1.63145,103.63483,0.06527777777777778,2
3/12/2018,Monday,12:01:00 PM,1062,1.63145,103.63483,12:45:03 PM,1071,1.66246,103.59877,0.3169444444444444,2
3/12/2018,Monday,12:45:03 PM,1000,1.66246,103.59877,12:46:04 PM,1001,1.6613,103.60363,0.016944444444444446,1
